"ROIName","Subject","Contrast","nVoxels","SignalChange"
10,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",177,0.371392
10,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",177,0.525013
10,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",177,0.130274
10,"424_FED_20161228c_3T2_PL2017","All-Cont",177,0.319267
10,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",177,0.091461
10,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",177,-0.126187
10,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",177,-0.149656
10,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",177,-0.303277
10,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",177,0.217648
10,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",177,0.241118
10,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",177,0.394739
10,"426_FED_20161215c_3T2_PL2017","SameAll",177,-0.50168
10,"426_FED_20161215c_3T2_PL2017","SameMan",177,0.182554
10,"426_FED_20161215c_3T2_PL2017","SamePath",177,-1.566919
10,"426_FED_20161215c_3T2_PL2017","SameAg",177,-1.054962
10,"426_FED_20161215c_3T2_PL2017","DiffAll",177,1.933658
10,"426_FED_20161215c_3T2_PL2017","Cont",177,-0.222471
10,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",177,2.156129
10,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",177,0.405025
10,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",177,-1.344447
10,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",177,-0.832491
10,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",177,-0.279209
10,"426_FED_20161215c_3T2_PL2017","All-Cont",177,0.021001
10,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",177,2.435338
10,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",177,1.751104
10,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",177,3.500577
10,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",177,2.988621
10,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",177,0.684234
10,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",177,-1.065239
10,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",177,-0.553283
11,"334_FED_20161221a_3T2_PL2017","SameAll",214,0.313763
11,"334_FED_20161221a_3T2_PL2017","SameMan",214,0.580724
11,"334_FED_20161221a_3T2_PL2017","SamePath",214,0.364274
11,"334_FED_20161221a_3T2_PL2017","SameAg",214,0.057974
11,"334_FED_20161221a_3T2_PL2017","DiffAll",214,0.485586
11,"334_FED_20161221a_3T2_PL2017","Cont",214,1.040547
11,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",214,-0.554961
11,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",214,-0.459823
11,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",214,-0.676273
11,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",214,-0.982573
11,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",214,-0.726784
11,"334_FED_20161221a_3T2_PL2017","All-Cont",214,-0.680083
11,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",214,0.171823
11,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",214,-0.095139
11,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",214,0.121312
11,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",214,0.427612
11,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",214,0.266961
11,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",214,0.050511
11,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",214,-0.255789
11,"479_FED_20161228d_3T2_PL2017","SameAll",214,0.262587
11,"479_FED_20161228d_3T2_PL2017","SameMan",214,-0.056241
11,"479_FED_20161228d_3T2_PL2017","SamePath",214,0.128144
11,"479_FED_20161228d_3T2_PL2017","SameAg",214,0.436911
11,"479_FED_20161228d_3T2_PL2017","DiffAll",214,-0.011899
11,"479_FED_20161228d_3T2_PL2017","Cont",214,0.233689
11,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",214,-0.245588
11,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",214,-0.28993
11,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",214,-0.105545
11,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",214,0.203222
11,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",214,0.028898
11,"479_FED_20161228d_3T2_PL2017","All-Cont",214,-0.081789
11,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",214,-0.274487
11,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",214,0.044341
11,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",214,-0.140043
11,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",214,-0.44881
11,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",214,-0.318828
11,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",214,-0.134444
11,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",214,0.174324
11,"522_FED_20161228e_3T2_PL2017","SameAll",214,0.356697
11,"522_FED_20161228e_3T2_PL2017","SameMan",214,-0.405568
11,"522_FED_20161228e_3T2_PL2017","SamePath",214,0.06234
11,"522_FED_20161228e_3T2_PL2017","SameAg",214,-0.055497
11,"522_FED_20161228e_3T2_PL2017","DiffAll",214,0.124695
11,"522_FED_20161228e_3T2_PL2017","Cont",214,0.743758
11,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",214,-0.619063
11,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",214,-1.149326
11,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",214,-0.681418
11,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",214,-0.799255
11,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",214,-0.387061
11,"522_FED_20161228e_3T2_PL2017","All-Cont",214,-0.727225
11,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",214,-0.232002
11,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",214,0.530262
11,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",214,0.062355
11,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",214,0.180192
11,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",214,-0.762264
11,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",214,-0.294357
11,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",214,-0.412194
11,"516_FED_20161217a_3T2_PL2017","SameAll",214,0.464761
11,"516_FED_20161217a_3T2_PL2017","SameMan",214,0.250641
11,"516_FED_20161217a_3T2_PL2017","SamePath",214,0.102312
11,"516_FED_20161217a_3T2_PL2017","SameAg",214,0.371258
11,"516_FED_20161217a_3T2_PL2017","DiffAll",214,0.15118
11,"516_FED_20161217a_3T2_PL2017","Cont",214,0.399618
11,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",214,-0.248438
11,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",214,-0.148977
11,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",214,-0.297306
11,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",214,-0.02836
11,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",214,0.065143
11,"516_FED_20161217a_3T2_PL2017","All-Cont",214,-0.131588
11,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",214,-0.313581
11,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",214,-0.09946
11,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",214,0.048869
11,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",214,-0.220078
11,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",214,-0.214121
11,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",214,-0.36245
11,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",214,-0.093503
11,"424_FED_20161228c_3T2_PL2017","SameAll",214,-0.670158
11,"424_FED_20161228c_3T2_PL2017","SameMan",214,-0.111567
11,"424_FED_20161228c_3T2_PL2017","SamePath",214,-0.170769
11,"424_FED_20161228c_3T2_PL2017","SameAg",214,0.050137
11,"424_FED_20161228c_3T2_PL2017","DiffAll",214,-0.448254
11,"424_FED_20161228c_3T2_PL2017","Cont",214,-0.706289
11,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",214,0.258035
11,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",214,0.594722
11,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",214,0.535519
11,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",214,0.756426
11,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",214,0.03613
11,"424_FED_20161228c_3T2_PL2017","All-Cont",214,0.436167
11,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",214,0.221904
11,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",214,-0.336687
11,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",214,-0.277485
11,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",214,-0.498391
11,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",214,0.558592
11,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",214,0.499389
11,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",214,0.720295
11,"426_FED_20161215c_3T2_PL2017","SameAll",214,-0.156741
11,"426_FED_20161215c_3T2_PL2017","SameMan",214,-0.414679
11,"426_FED_20161215c_3T2_PL2017","SamePath",214,-0.484169
11,"426_FED_20161215c_3T2_PL2017","SameAg",214,-0.178988
11,"426_FED_20161215c_3T2_PL2017","DiffAll",214,0.982844
11,"426_FED_20161215c_3T2_PL2017","Cont",214,0.477983
11,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",214,0.504861
11,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",214,-0.892662
11,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",214,-0.962152
11,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",214,-0.656971
11,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",214,-0.634724
11,"426_FED_20161215c_3T2_PL2017","All-Cont",214,-0.528329
11,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",214,1.139585
11,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",214,1.397523
11,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",214,1.467013
11,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",214,1.161832
11,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",214,-0.257938
11,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",214,-0.327428
11,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",214,-0.022247
12,"334_FED_20161221a_3T2_PL2017","SameAll",237,-0.036944
12,"334_FED_20161221a_3T2_PL2017","SameMan",237,0.459355
12,"334_FED_20161221a_3T2_PL2017","SamePath",237,0.276988
12,"334_FED_20161221a_3T2_PL2017","SameAg",237,-0.198851
12,"334_FED_20161221a_3T2_PL2017","DiffAll",237,0.425949
12,"334_FED_20161221a_3T2_PL2017","Cont",237,0.684866
12,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",237,-0.258917
12,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",237,-0.225511
12,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",237,-0.407878
12,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",237,-0.883716
12,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",237,-0.721809
12,"334_FED_20161221a_3T2_PL2017","All-Cont",237,-0.499566
12,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",237,0.462893
12,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",237,-0.033406
12,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",237,0.148961
12,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",237,0.6248
12,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",237,0.496298
12,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",237,0.313932
12,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",237,-0.161907
12,"479_FED_20161228d_3T2_PL2017","SameAll",237,0.076377
12,"479_FED_20161228d_3T2_PL2017","SameMan",237,-0.320135
12,"479_FED_20161228d_3T2_PL2017","SamePath",237,0.259976
12,"479_FED_20161228d_3T2_PL2017","SameAg",237,0.557213
12,"479_FED_20161228d_3T2_PL2017","DiffAll",237,-0.138266
12,"479_FED_20161228d_3T2_PL2017","Cont",237,0.184463
12,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",237,-0.322729
12,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",237,-0.504598
12,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",237,0.075513
12,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",237,0.37275
12,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",237,-0.108086
12,"479_FED_20161228d_3T2_PL2017","All-Cont",237,-0.09743
12,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",237,-0.214643
12,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",237,0.181868
12,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",237,-0.398242
12,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",237,-0.695479
12,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",237,-0.396512
12,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",237,0.183599
12,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",237,0.480836
12,"522_FED_20161228e_3T2_PL2017","SameAll",237,0.329269
12,"522_FED_20161228e_3T2_PL2017","SameMan",237,-0.134708
12,"522_FED_20161228e_3T2_PL2017","SamePath",237,-0.04047
12,"522_FED_20161228e_3T2_PL2017","SameAg",237,0.174594
12,"522_FED_20161228e_3T2_PL2017","DiffAll",237,0.165544
12,"522_FED_20161228e_3T2_PL2017","Cont",237,0.497745
12,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",237,-0.332201
12,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",237,-0.632453
12,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",237,-0.538215
12,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",237,-0.323151
12,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",237,-0.168476
12,"522_FED_20161228e_3T2_PL2017","All-Cont",237,-0.398899
12,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",237,-0.163726
12,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",237,0.300251
12,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",237,0.206014
12,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",237,-0.00905
12,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",237,-0.463977
12,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",237,-0.36974
12,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",237,-0.154676
12,"516_FED_20161217a_3T2_PL2017","SameAll",237,0.197619
12,"516_FED_20161217a_3T2_PL2017","SameMan",237,0.363495
12,"516_FED_20161217a_3T2_PL2017","SamePath",237,0.090783
12,"516_FED_20161217a_3T2_PL2017","SameAg",237,0.382573
12,"516_FED_20161217a_3T2_PL2017","DiffAll",237,0.268852
12,"516_FED_20161217a_3T2_PL2017","Cont",237,0.403116
12,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",237,-0.134264
12,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",237,-0.039621
12,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",237,-0.312333
12,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",237,-0.020543
12,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",237,-0.205497
12,"516_FED_20161217a_3T2_PL2017","All-Cont",237,-0.142452
12,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",237,0.071233
12,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",237,-0.094643
12,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",237,0.178069
12,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",237,-0.113721
12,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",237,0.165876
12,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",237,-0.106836
12,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",237,0.184954
12,"424_FED_20161228c_3T2_PL2017","SameAll",237,-0.396109
12,"424_FED_20161228c_3T2_PL2017","SameMan",237,-0.022361
12,"424_FED_20161228c_3T2_PL2017","SamePath",237,-0.125635
12,"424_FED_20161228c_3T2_PL2017","SameAg",237,0.156683
12,"424_FED_20161228c_3T2_PL2017","DiffAll",237,-0.193225
12,"424_FED_20161228c_3T2_PL2017","Cont",237,-0.610052
12,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",237,0.416826
12,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",237,0.587691
12,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",237,0.484417
12,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",237,0.766735
12,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",237,0.213942
12,"424_FED_20161228c_3T2_PL2017","All-Cont",237,0.493922
12,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",237,0.202884
12,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",237,-0.170865
12,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",237,-0.06759
12,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",237,-0.349908
12,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",237,0.373749
12,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",237,0.270474
12,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",237,0.552792
12,"426_FED_20161215c_3T2_PL2017","SameAll",237,-0.467292
12,"426_FED_20161215c_3T2_PL2017","SameMan",237,-0.719823
12,"426_FED_20161215c_3T2_PL2017","SamePath",237,-0.589135
12,"426_FED_20161215c_3T2_PL2017","SameAg",237,-0.309063
12,"426_FED_20161215c_3T2_PL2017","DiffAll",237,0.789901
12,"426_FED_20161215c_3T2_PL2017","Cont",237,0.165581
12,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",237,0.62432
12,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",237,-0.885404
12,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",237,-0.754716
12,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",237,-0.474644
12,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",237,-0.632872
12,"426_FED_20161215c_3T2_PL2017","All-Cont",237,-0.424663
12,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",237,1.257193
12,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",237,1.509724
12,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",237,1.379036
12,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",237,1.098964
12,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",237,-0.252531
12,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",237,-0.121844
12,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",237,0.158228
13,"334_FED_20161221a_3T2_PL2017","SameAll",244,0.406006
13,"334_FED_20161221a_3T2_PL2017","SameMan",244,-0.171101
13,"334_FED_20161221a_3T2_PL2017","SamePath",244,-0.108865
13,"334_FED_20161221a_3T2_PL2017","SameAg",244,-0.303913
13,"334_FED_20161221a_3T2_PL2017","DiffAll",244,-1.140809
13,"334_FED_20161221a_3T2_PL2017","Cont",244,-0.804316
13,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",244,-0.336494
13,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",244,0.633215
13,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",244,0.695451
13,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",244,0.500403
13,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",244,1.210322
13,"334_FED_20161221a_3T2_PL2017","All-Cont",244,0.540579
13,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",244,-1.546815
13,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",244,-0.969708
13,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",244,-1.031944
13,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",244,-0.836897
13,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",244,-0.577107
13,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",244,-0.514871
13,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",244,-0.709918
13,"479_FED_20161228d_3T2_PL2017","SameAll",244,0.320169
13,"479_FED_20161228d_3T2_PL2017","SameMan",244,0.016966
13,"479_FED_20161228d_3T2_PL2017","SamePath",244,0.330752
13,"479_FED_20161228d_3T2_PL2017","SameAg",244,0.733553
13,"479_FED_20161228d_3T2_PL2017","DiffAll",244,-0.11125
13,"479_FED_20161228d_3T2_PL2017","Cont",244,-0.155505
13,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",244,0.044255
13,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",244,0.172471
13,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",244,0.486257
13,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",244,0.889058
13,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",244,0.475673
13,"479_FED_20161228d_3T2_PL2017","All-Cont",244,0.413543
13,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",244,-0.431419
13,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",244,-0.128216
13,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",244,-0.442002
13,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",244,-0.844803
13,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",244,-0.303202
13,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",244,0.010584
13,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",244,0.413384
13,"522_FED_20161228e_3T2_PL2017","SameAll",244,0.288974
13,"522_FED_20161228e_3T2_PL2017","SameMan",244,0.292491
13,"522_FED_20161228e_3T2_PL2017","SamePath",244,0.403994
13,"522_FED_20161228e_3T2_PL2017","SameAg",244,0.026923
13,"522_FED_20161228e_3T2_PL2017","DiffAll",244,0.180634
13,"522_FED_20161228e_3T2_PL2017","Cont",244,0.862257
13,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",244,-0.681623
13,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",244,-0.569766
13,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",244,-0.458263
13,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",244,-0.835334
13,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",244,-0.573282
13,"522_FED_20161228e_3T2_PL2017","All-Cont",244,-0.623654
13,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",244,-0.10834
13,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",244,-0.111857
13,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",244,-0.22336
13,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",244,0.153711
13,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",244,0.003516
13,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",244,0.115019
13,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",244,-0.262051
13,"516_FED_20161217a_3T2_PL2017","SameAll",244,-0.122374
13,"516_FED_20161217a_3T2_PL2017","SameMan",244,0.62895
13,"516_FED_20161217a_3T2_PL2017","SamePath",244,0.577209
13,"516_FED_20161217a_3T2_PL2017","SameAg",244,0.997521
13,"516_FED_20161217a_3T2_PL2017","DiffAll",244,0.898375
13,"516_FED_20161217a_3T2_PL2017","Cont",244,0.277738
13,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",244,0.620637
13,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",244,0.351212
13,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",244,0.299472
13,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",244,0.719783
13,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",244,-0.400112
13,"516_FED_20161217a_3T2_PL2017","All-Cont",244,0.318199
13,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",244,1.020749
13,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",244,0.269425
13,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",244,0.321165
13,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",244,-0.099146
13,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",244,0.751324
13,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",244,0.699583
13,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",244,1.119895
13,"424_FED_20161228c_3T2_PL2017","SameAll",244,-0.357462
13,"424_FED_20161228c_3T2_PL2017","SameMan",244,-0.058584
13,"424_FED_20161228c_3T2_PL2017","SamePath",244,-0.265131
13,"424_FED_20161228c_3T2_PL2017","SameAg",244,0.073805
13,"424_FED_20161228c_3T2_PL2017","DiffAll",244,-0.513377
13,"424_FED_20161228c_3T2_PL2017","Cont",244,-0.582584
13,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",244,0.069207
13,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",244,0.524001
13,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",244,0.317453
13,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",244,0.65639
13,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",244,0.225122
13,"424_FED_20161228c_3T2_PL2017","All-Cont",244,0.358434
13,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",244,-0.155915
13,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",244,-0.454793
13,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",244,-0.248245
13,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",244,-0.587182
13,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",244,0.298878
13,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",244,0.092331
13,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",244,0.431267
13,"426_FED_20161215c_3T2_PL2017","SameAll",244,0.097053
13,"426_FED_20161215c_3T2_PL2017","SameMan",244,-0.567582
13,"426_FED_20161215c_3T2_PL2017","SamePath",244,-0.902045
13,"426_FED_20161215c_3T2_PL2017","SameAg",244,0.105292
13,"426_FED_20161215c_3T2_PL2017","DiffAll",244,0.310476
13,"426_FED_20161215c_3T2_PL2017","Cont",244,0.152865
13,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",244,0.157611
13,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",244,-0.720447
13,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",244,-1.05491
13,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",244,-0.047573
13,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",244,-0.055813
13,"426_FED_20161215c_3T2_PL2017","All-Cont",244,-0.344226
13,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",244,0.213424
13,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",244,0.878058
13,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",244,1.212521
13,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",244,0.205184
13,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",244,-0.664634
